id,name 
155883,像梦一样自由
6459,张雨生
5279696,我的未来不是梦
28126983,念夏
3682,老狼
108119,恋恋风尘
5346,王力宏
5438,王建房
163434,我的梦想在路上
3695,李健
110221,超越
25643291,需要人陪
5771,许嵩
167993,星座书上
997001,兔裹煎蛋卷
9943,许茹芸
11363,动力火车
189406,李洁
4813,齐秦
35331626,三千世界鸦杀 - 翻唱
1007170,陈粒
29812654,没完
3063,黄义达
5775,熊天平
307342,蜗牛
9272,孙燕姿
287057,逆光
26494739,老情歌
1049979,陈建斌
36921680,给那个谁的第一首诗 - 9分钟版
12719,深白色2人组
4292,李荣浩
407450218,有理想
1178287,派伟俊
36024848,我的时代
29789558,一辈子的孤单
12712,水木年华
376305,一生有你
903244993,独自在秋雨后踏碎落叶。
6468,郑智化
190352,星星点灯
9941,许飞
306672,寻水的鱼
166018,吉克隽逸
25694525,即刻出发
189873,南征北战NZBZ
28892408,我的天空
7063,A-Lin
29480053,做我自己
6901,醉人
5236856,巨人的肩膀
7762,郭采洁
22200079,我的未来式
11679,GALA
355992,追梦赤子心
2116,陈奕迅
25906126,路...一直都在
5349,魏晨
27955777,我为自己代言
9178,曲婉婷
25713024,没有什么不同
3066,胡彦斌Tiger Hu
92858,我们一直都在
4480,马条
135062,阳光中的向日葵
12977,逃跑计划
25706282,夜空中最亮的星
9942,许美静
307003,阳光总在风雨后
5349,魏晨
408277841,没有到不了的地方
311877725,蝶影丛虫
166014,金志文
11649,风林火山
33504091,我依然奔跑在路上
5771,许嵩
105667433,鹏鹏i苹果
26291187,小烦恼没什么大不了
888373875,是不是想考清华？听完这张歌单再去学习
41751076,流年忧光影
32689267,简单生活节上海
7569355,性空訕
437728739,丑萌的猫
3562,金复载
27571930,舒克和贝塔主题曲
18711,BAAD
4990422,君が好きだと叫びたい
223801,王迟
5263408,葫芦金刚
20527,MAKE-UP
12556026,山田信夫
26584819,ペガサス幻想
6617,张伟进
199766,猴哥
15800,和田光司
4940920,Butter-Fly
223808,曹蕾
5240776,邋遢大王
18349,ZARD
677804,運命のルーレット廻して
7713,樊竹青
233293,蓝精灵
3066,胡彦斌Tiger Hu
4877778,有梦好甜蜜(独唱版)
122455,群星
27901256,小糊涂神
223667,章中锦
5278076,蓝皮鼠和大脸猫
104700,Various Artists
29810088,大草原上的小老鼠
122455,群星
412175242,《魔方大厦》主题曲
1047074,杨采钰
27901933,少年英雄小哪吒
7713,樊竹青
233283,黑猫警长
122455,群星
28029828,大头儿子小头爸爸
8242,蒋小涵
189138,唐亚男
252171,海尔兄弟
4552,毛毛
27901832,奇迹再现
7713,樊竹青
233298,小龙人
1047287,大小ann
29819850,巴啦啦小魔仙
2878,顾海滨
28593261,抬头望望天
10612,朱晓琳
334688,花仙子
1049332,CHiCO with HoneyWorks
33715500,プライド革命
15808,上杉升
28987657,世界が终わるまでは… - ASL版
0,TUNE’S
4991723,動物園は大変だ
15105,大野克夫
27570832,「名探偵コナン」~メインテーマ
829001,宮崎歩
37092549,brave heart -tri.Version-
14529,きただにひろし
456063,ウィーアー!
19844,HOUND DOG
784532,R★O★C★K★S
12532204,高橋洋樹
4989687,摩诃不思议アドベンチャー!(TV ver.)
16267,大杉久美子
0,コロムビア・オーケストラ、大山のぶ代
4917315,ドラえもんのうた
944008,大原櫻子
40157267,おどるポンポコリン
21138,V.A.
471969259,ゆめいっぱい
388503,Dali
25893916,ムーンライト伝説
17124,松本梨香
620282,めざせポケモンマスター
17480,大黒摩季
634023,空
12628145,北原拓
29379360,『ダッシュ! 四駆郎』BE TOP
14530,影山ヒロノブ
4983108,GET THE WORLD
0,沖田浩之
28403914,燃えてヒーロー
14179,HIRO-X
4992983,future
123345,Cloud
4981006,Voice
16403,hitomi
4938609,I am
16037,ANZA
555959,扉をあけて
17196,松雪泰子
474483,时を越えて
17909,高橋洋子
657666,残酷な天使のテーゼ
896114,高山成孝
28282043,JHR出撃マーチ
159559,馬渡松子
22670706,微笑みの爆弾 
161199,松澤由美
614150,地球ぎ
12555151,草尾毅
28285777,清く正しくカブタック
20108,クリスタルキング
4972509,爱をとりもどせ!!
890590664,泪目！这些旋律都是我们回不去的童年
2524,大张伟
29593776,胡撸胡撸瓢儿
5929,徐良
503020174,上火星球
947234,朱主爱
399353833,好想你
12132301,PIKO太郎
432821633,ペンパイナッポーアッポーペン(PPAP)
2524,大张伟
441491829,哈鹿哈鹿哈鹿
11564,凤凰传奇
30612808,最炫小苹果
4130,李玉刚
439915614,刚好遇见你
2118,成龙
10368,杨紫
1049983,张一山
454231840,功夫瑜伽
2524,大张伟
415793276,BiuBiuBiu
861777,华晨宇
437859519,我的滑板鞋2016
12081,筷子兄弟
28606305,小苹果
7122,阿肆
206730,我在人民广场吃炸鸡
2524,大张伟
431259404,人间精品起来嗨
2524,大张伟
28240119,倍儿爽
8331,李玟
255492,Di Da Di
902484976,魔性BGM大放送：那些让你过耳不忘的神曲！
918054,刘珂矣
465920070,墨痕
1044143,嫌弃
30070650,伊人
189347,CRITTY
1047248,少年霜
422428345,闲岁
918054,刘珂矣
497755429,弄戏
12084791,云横
12112270,米白
423776857,非鱼
7866,龚淑均
12079173,小时姑娘
484864353,入梦
961358,不才
1047239,流浪的蛙蛙
189955,贰婶
485820826,幻境
7898,HITA
458290500,木香
10142,玄觞
427017602,海棠
5568,Winky诗
28496172,山鬼
189961,许多葵
29775505,执迷
797269,方糖泡泡
432509349,杳杳 
3307,晃儿
28912755,画女
1039314,叶里
404465743,无归
10902,只有影子
30352430,旧诗行
10380,依然
325145,蝶恋花
918054,刘珂矣
29032001,芙蓉雨
918054,刘珂矣
32785674,风筝误
10089,司夏
415085958,千岁暖
981141,伦桑
31066146,云水谣
1047223,玉璇玑
31062980,杨花雪
12083175,排骨教主
487628853,赴鸿门
12084603,橙翼
430685673,春庭雪
5568,Winky诗
165846,江南恋
10142,玄觞
493960727,两不疑
188565,银临
28188428,浮生辞
12085694,诺言Jason
424498749,贺新婚
12065133,以冬
32196517,造梦者
1049349,胡碧乔
34017157,小城谣
1047282,泠鸢yousa
12112037,泠鸢yousaの呆萌忆
430062901,相思赋
1132127,萧忆情Alex
981141,伦桑
36492231,红颜旧
12025552,双笙
447076173,葬花吟
6290,音频怪物
188660,小W
184530,相思局
789541,小义
188621,清漪
28577127,贺新婚
997001,兔裹煎蛋卷
29498138,鱼玄机
981141,伦桑
455584313,酒情钟
188902,Hojo
34200515,春日酒
990051,泥鳅Niko
12373037,Baby&amp;stop
12320634,款冬Sway
12070049,龙宝宝
479936115,盏中归雪
12065133,以冬
500885418,清欢年岁
787040,樱九
26584256,画骨成沙
9455,少司命
31421865,烟笼长安
12025552,双笙
461922189,镜花水月
794040,W.K.
28445950,弱水三千
1047237,五音Jw
434070315,满城花开
10142,玄觞
30569561,黯然销魂
189955,贰婶
29005132,石楠小札
188565,银临
28188425,瀘沽寻梦
9750,万茜
6290,音频怪物
458496038,为你成全
12237154,潇子墨
29567429,霜雪约白首
12065133,以冬
417596803,未见青山老
791534,戴荃
33251440,湖光水色调 
961358,不才
29719651,参商(纯歌版)
1046506,晴愔
29572089,眉间雪(纯歌版)
7898,HITA
33081066,槐荫巷里听蝉鸣
10142,玄觞
430787181,白石溪（Cover 洛天依 / 乐正凌）
887338503,『古风』不解相思意，闲看窗外雨
893259,金玟岐
473740555,思美人兮
7763,G.E.M.邓紫棋
480579393,桃花诺
10296,严艺丹
101824,三寸天堂
9282,孙俪
501220059,忘不掉
704004,刘涛
32924132,红颜旧
3415,霍尊
36308075,伊人如梦
1002075,袁姗姗
10811,张嘉倪
0,舒畅
101374,相思曲
2816,冯绍峰
8338,刘亦菲
85004,楚歌
229354,贾青
28191136,痴情冢
12186038,叶炫清
488256319,九张机
5001,简弘亦
1007158,毛泽少
484311998,天涯明月
7095,阿鲁阿卓
399341271,西风
8483,刘依纯
27514941,雨和泪
10200,郁可唯
460099505,夙念
5379,韦礼安
7760,郭静
446874800,风景旧曾谙
10296,严艺丹
25929630,一念执着
2331,陈翔
29774165,问世间
0,高一清
494858415,不若相见
7076,阿兰
33223036,千古
9750,万茜
6290,音频怪物
458496038,为你成全
1150075,关晓彤
422960962,音梦
3415,霍尊
32944222,之子于归(独唱)
7063,A-Lin
438204707,天若有情
3688,刘欢
109039,凤凰于飞
1024308,张碧晨
32619064,年轮
2422,阿鲲
12082063,刘小博
422790266,边城月
9940,徐佳莹
29774430,大雨将至
7890,黄龄
27906705,忘尘
1047069,金琳
28254104,雨落长安
826307,陈晓
7524,陈妍希
29774167,你我
12039175,石杨
29760049,情定三生(女声版)
1007158,毛泽少
473441077,伤心花
3064,胡歌
7191,白冰
28378115,美丽的神话
10200,郁可唯
28748200,远方
12054395,熊梓淇
415792737,月光诀
8820,刘庭羽
4733,蒲巴甲
26599220,爱到万年
6472,张杰
29378281,听
8210,景甜
435592598,心上人
7890,黄龄
476323036,明珠
7866,龚淑均
238460,雪花红梅
855438,郑斯仁
29095249,缘殇
3064,胡歌
86360,忘记时间
10561,张靓颖
459720339,思美人
8362,林心如
259680,落花
10200,郁可唯
482809919,小小天涯 (剧情版)
7541,董贞
411349542,山之高
3276,何晟铭
30841961,逆相思
7959,胡静
35307423,水月 (《笑红颜》电视片头曲)
826307,陈晓
8648,刘忻
29783204,十六年
942075,周品
451981398,不负
6652,周传雄
493042944,不如笑归去
1032298,SNH48鞠婧祎
421148669,醉飞霜
9940,徐佳莹
402070274,遗忘之前
5356,吴奇隆
10296,严艺丹
25638317,流恋(电视剧《新白发魔女传》片尾曲)
0,张丹峰
33223043,地老天荒
5518,王铮亮
1049162,路默依
30373565,红尘有梦
3120,霍建华
259678,倾世(《倾世皇妃》插曲)
8259,金莎
247512,星月神话
7541,董贞
410628072,成佛
3702,林峯
27580305,不负如来不负卿
5001,简弘亦
400876066,爱荣枯
1002075,袁姗姗
1002076,韩栋
28978336,无泪
9276,尚雯婕
29378283,待我长发及腰
805488,胡莎莎
405485294,离人劫
7481,崔子格
39443692,可念不可说
3702,林峯
29095251,守卫
9061,那英
492834287,三生三世十里桃花
2321,陈思诚
74965,尘缘
1002075,袁姗姗
28391358,寂寞红
12402029,张晓旭
475249169,湖心
0,陈品姈
28308202,花泪
10367,杨幂
393335,爱的供养
892310633,古装影视相思曲，如诗情感如画意
122455,群星
30431278,时代在召唤
12096060,廖佳琳
0,王尼玛
431826091,Baby
173002,张玮玮和郭龙
32807847,李伯伯
33708,Franzl Lang
1371159,Auf Und Auf Voll Lebenslust
3694,罗志祥
436016526,你干嘛
11679,GALA
356034,Young For You
122455,群星
30064735,鸡叫进行曲
1038339,段同愿
477384735,散步
306430,Takeo Ischi
456175170,Chicken Attack
6290,音频怪物
184441,啦啦啦德玛西亚
127485,七公主
5388818,쥐가 백마리
952093,贾玲
229341,刘维
31209343,感觉自己萌萌哒
78742,The Trashmen
26794640,Surfin Bird
122455,群星
27534134,老司机带带我(云南山歌)
122455,群星
27890897,LOL英雄台词(Rap)
122455,群星
29811053,友军之围
8103,花粥
247176,流氓
0,Dj Titon
29775322,死机之歌
1071081,雷军
31814005,Are You OK
8245,金娃娃
26524984,彩虹糖的梦
894736116,如何优雅地逼疯你的室友？
1018074,张尧
408943715,萨琳娜
1015114,任东
484849174,温暖的歌
4317,刘键
424495049,城南的孩子
1195010,左成
40255893,壹物
1081940,甫平
32628199,邂逅
4171,刘昊霖
407761576,儿时
6474,钟立风
30621747,爱情稻草人
1205015,倪健
491294068,花落知多少
223221,陈斐
31134734,多兰娜
2578,大冰
29810335,背包客
5963,小皮
175246,生活
1140024,陈婉晴
419375386,眠去
975482,燕池
32217108,将进酒
12194080,方拾贰
490106148,山下
5866,小安
496944231,梦旅人
12109163,愚青
450567505,旧词
6918,张艺德
29850546,这么孤独着
1011198,江生
423015855,永隔一江水
12199485,晴朗Via
444003693,秋风的话
1083092,良梓
499004019,风雨暂停
4099,林天然
131771,紫色的天蓝
1081023,李胜伟
444706708,小天使
941023,曹槽
488054002,他好像一条狗
816103,纣王老胡
28310935,无能为力
12065072,李遇
480555146,小雨
5995,小猛
29844521,梦境中的你
1081296,阿扑
500436448,我总是在写一首难听的歌
1199013,冯翔
421148387,汉阳门花园
1151006,张荡荡
454669056,孤独的人总会相遇
3594,蒋山
28940188,面朝大海 春暖花开
1132837,李晨阳
34376348,宁安街
6729,赵照
31654492,声律启蒙
1038345,侯康
411356109,赶在七月之前
12158290,王壹
439646099,我经过你的窗前（demo）
173002,张玮玮和郭龙
32807844,眼望着北方
12359345,杜天凯
470618292,当鸟儿回到这个季节
1039555,鱼果
32217325,别说再见
952073,赵烁
28832422,姑娘啊
12227945,侍立冬
490640638,过去
1198113,李上安
41634014,来日方长
12293590,蒋卓林
484769230,呓语
797358,徐怀超 
27483488,徐徐降落的青春
6679,朱光宇
33517566,合欢
1050528,吕不三
30814034,忘记要多少年
13363,小舟与旅行者
26241457,流浪者
5866,小安
174082,给郁结的诗
12052014,刘润洁
417594625,翻牡丹亭外 
789427,張修峰
29771076,未命名的雾霾
12152019,张力夫
463704210,我们毕业了
1194044,汤垚
496385195,青春日记
1194044,汤垚
477781243,不想你走
1058228,陈鸿宇
463157222,一如年少模样
1085116,张希
7215,曹方
461080452,认真地老去
962079,一三
450353154,城市
12206951,方又圆
453083473,伍逸潇的女朋友(demo)
12109076,郝栩翊
488048538,流浪 带上嫁衣
1048048,子芙
28234604,云的衣裳
12056013,韩永健
479298778,纯真的理想
12109197,王路遥
437753568,羚羊
12119316,文辉
470253345,有阳光就好
861203,陈小熊
425053743,济南济南
5780,西皮士
12303523,弹吉他的麦兜--赵海龙
483940780,我们都已经长大
1151006,张荡荡
472696848,十四月
1014024,茶季杨
169086,鹤形
12174110,崔开潮
439139384,声声慢
3669,王三溥
464192018,锦瑟
482044211,给你
1049696,老猫
31890233,后知后觉
1198010,暗杠
437250630,念
13526,永动机
28884097,天地一家春
3558,蒋明
445144867,吃茶去
816087,李晋
12094584,杨猛
29572688,行者无疆
996340,战强
487241549,小时候
816093,茉莉僧
488936454,梦年少-琵琶版
0,张典
36150508,镜湖难泛舟(Demo)
12054,卡奇社
362393,游园惊梦
27562607,理想与爱情
1181686,无醒
399343348,天梯
12272686,刘耀东
454501582,十字路口
13422,羽果
390738,春晓
12128298,一棵小葱
463895473,狂浪生
13529,衣湿乐队
896927,莫西子诗
28977136,月亮与海
12134060,赵江湖
446627371,人在旅途
1032255,王亚伟
409647123,流杯池
1043481,小于一
35031506,婴宁
954425,DeepMountains深山
28529643,渿河謠 / Ballad of Nai River
432511595,素年锦时
1199043,沙棘草
416388610,荒了的地
1203017,宋佳兴
421137892,最好青春换你
957020,冯佳界
29829343,残叶篇
12258,美好药店
26494735,废梁
5073,宋冬野
1041064,守麦
41641788,夜晚亲爱的朋友
12060087,肖容
484711613,永争第一不简单
1213039,蚂蚁先生
473441409,空港曲
4934,苏阳
479938471,河水南流
6729,赵照
202321,骑驴
469745942,百家湖，我们的车窗升起了雾
1047028,刘昰
413074278,我在二月的春风里遇见了你
898459378,『民谣』 愿有人陪你颠沛流离
10341,于江
324513,爷爷的印迹
11240,痴人
348133,痴人
1159078,贰拾叁
41653456,渡缘记
855599,时光胶囊
30500857,青丝
12091129,孟慧圆
1138004,晓月老板
501220692,我们的故事从没钱开始
6532,周老二
197266,再见清源
900084,不可撤销
29747623,侠
11450,大忘杠
31108778,猎人
13398,西游乐队
389917,梦白莲
975482,燕池
466794193,半身
711683,好妹妹乐队
26427665,月光曲
12063157,厨子和戏子
453904672,及冠臆语
11878,欢庆
359919,忧郁洱海
13279,小娟&amp;山谷里的居民
28987431,南海姑娘
6532,周老二
197255,额尔齐斯河
106805,九宝乐队
446247786,灵眼
860867,佟妍
28126707,杭州
962079,一三
28828461,城南旧事【DEMO】  2013
816093,茉莉僧
27902215,醉问客家夜
2738,方大同
11767,杭盖
431853946,醉
1049443,祁紫檀
500299020,我有一把枪
804159,阿力普
437290527,Mirajihan
221175,魏凡
5231538,塔里木河
1211046,GAI爷
437387587,天干物燥 
1132392,马思唯
33894145,崂山道士
6461,周云蓬
25864555,长相思
1152025,陈知&amp;游园惊梦
29719520,反唱西游
223221,陈斐
31134737,苍山南
11514,二手玫瑰
27538250,枉凝眉
6458,郑钧
186842,灰姑娘
4903,尧十三
34125082,雨霖铃
31286,The Shanghai Restoration Project
1234667,Miss Shanghai
103757,The Bilinda Butchers
4397005,Sigh
2313,ceezy
29393159,怎么办?
37543,Kid Koala
5188761,Emperor's Main Course In Cantonese
902987341,中华复兴潮流 | 独立音乐与国风民乐的混搭
6460,张学友
190426,如来神掌
12078092,成苏炜
425100382,凌波微步
2852,郭富城
87258,降龙十八掌
12083748,滔滔
449824759,王八拳
2118,成龙
95643,醉拳(粤)
1019047,武聆音雄
30031107,六脉神剑
12055055,鸦青
1047078,江南诚
12266231,南瑾天
12027415,Mukyo木西
448004259,阴阳诀
3081,胡伟立
34057160,铁沙掌
3081,胡伟立
94705,抓波龙爪手
12055090,4 Channels Club（肆通道倶楽部）
482004529,八仙拳
12107327,青木望
501467571,北斗暗殺拳
5103,孙子涵
28661859,易筋经
7658,范文芳
29122715,玉女心经
3059,黄沾
0,戴乐民
29223120,独孤九剑
3699,李克勤
114540,轻功
12247044,蔡宗强
471586091,打狗棒法
190325,王晓
393595,九阴真经
3694,罗志祥
27946807,狮子吼
5808,肖飞
469699843,黯然销魂掌
190325,王晓
393593,晨光剑舞
13194,无级生
385621,南拳北腿(Hidden Tracks)
894087,马季
28267407,金刚腿
12263292,六月
12213335,枫宇辰
12136063,寐加岛
452608655,骚短腿 (DJ版)
128077,XXX
456115639,咏春拳
947043,青雪
28726637,鬼拳
12109062,Southside Boyz Killa
434871289,截拳道
15639,高梨康治
533628,北斗神拳
12840,Six City
429460868,龙拳-改
178013,Eye
472368880,蛇拳
12081,筷子兄弟
427614440,铁拳 
1147193,黄邦贤
29984816,洪家拳法
1047248,少年霜
417594796,赤焰乾坤（大圣归来）
12154277,DJ
437859666,葵花点穴手
794040,W.K.
28445969,拈花指
4723,潘玮柏
139793,一指神功
9952,谢安琪
4130,李玉刚
307989,兰花指
2521,邓伟标
35437599,太极
3081,胡伟立
34057125,神功
122455,群星
27896121,健身气功八段锦口令
12514,ong
370207,吸星大法
6184,杨斌
32683811,嫁衣神功
3698,罗文
113634,小李飞刀
0,晋元荣
466520087,白鹤亮翅
12350066,CUNba
504499847,乌鸦坐飞机（Trap beat Demo）
1210015,大吴桐
435307614,雷电法王杨永信（Instrumental）
902470005,少年，看你骨骼惊奇，我这里有几本秘籍…
576701955,陈伟霆-WilliamChan
3683,李宗盛
109031,磁带版A面末的口白
3682,老狼
108108,虎口脱险
6065,郁冬
175972,露天电影院(清新版)
8917,马格
276064,远远的远远 远远
7536,丁薇
223775,女孩儿与四重奏
3700,李泉
111949,爱是什么
10784,甄凌
30496894,夏末初秋的爱情
6461,周云蓬
25864552,不会说话的爱情 (小河)
10567,朱哲琴
29802688,笛威辛亢 纽威辛亢 
7230,陈晓娟
212798,传说
3695,李健
110367,绽放
9103,欧阳菲菲
281074,逝去的爱
4813,齐秦
142607,袖手旁观
5772,小柯
168148,夕阳往事(流行版)
7066,艾敬
205605,外婆这样的女人
10577,周慧敏
329831,红颜知己
3756,李杰
122057,笑容
13419,与非门乐队
390552,改变
9621,王菲
300353,不变
3057,黄舒骏
92348,在你背影守候
9488,田震
293699,野花
4729,潘劲东
140147,Radio北京
2111,崔健
63785,世界的末日
5197,童安格
151017,扑克先生
11127,Beyond
401593725,阿拉伯跳舞女郎
5782,许冠杰
172414,天才白痴钱钱钱
5205,谭咏麟
4871769,爱的替身
9968,徐小凤
311008,蓝与黑
7768,关淑怡
235271,真假情话
9942,许美静
307020,带我走
5775,熊天平
168738,摆脱
7439,陈洁仪
211356,担心
9943,许茹芸
307430,留低锁匙
8329,梁咏琪
255885,I'll Be Loving You
6491,郑伊健
192731,一个为你甘去蹈火海的人
2112,陈小春
64656,没那种命
6539,周俊伟
197701,别人都在传
7662,范晓萱
230525,消失
6454,张信哲
187003,忘情忘爱
4947,孙耀威
146821,习惯
8358,黎瑞恩
259209,秘密
9633,王馨平
300785,普通女人(粤)
6533,郑嘉颖
197429,只爱你
8336,林忆莲
25863561,赤裸的秘密
7225,陈慧娴
212056,飘(粤)
6460,张学友
189849,这么近(那么远)
6473,郑中基
191628,敌人
7235,陈慧琳
215968,倾倒
9106,彭羚
282186,完全因你
5359,巫启贤
158531,红尘来去一场梦(粤)
7224,陈淑桦
212264,红楼梦
11371,达明一派
352207,石头记
12666,Raidas
373060,倾心
3073,黄凯芹
94788,情深缘浅
10577,周慧敏
329569,如果你知我苦衷(Live) - live
6481,张洪量
191977,难以捉摸你的心
8926,莫文蔚
277512,把悲伤留给自己
6467,左小祖咒
31273812,爱情的枪
13417,优客李林
390534,多情种
2852,郭富城
89291,天涯凝望 (剧场版)
8385,李蕙敏
263136,蓝色伞下等
3701,黎明
114282,那有一天不想你(Mexico Mix) - remix
2125,陈晓东
67939,一次真爱追寻一百次
4948,苏永康
94736,有人喜欢蓝
5787,许志安
171795,魔法恋人
10571,郑秀文
330270,爱的挽歌
46342,Zen
396368,I Remember You
12272,明萌派
366233,茶汤
11816,黑棒
358958,霞飞路87号
5196,陶喆
150665,是是非非
2514,蛋堡
76836,她和时间跳华尔滋
12994,脱拉库
382780,谈恋爱
12305,Mojo
367461,我在想你的时候睡着了
6460,张学友
2905,葛民辉
189022,老是一件令人回味的事
3709,林海峰
115801,彭小姐
9106,彭羚
25641647,不可爱的时候
8330,卢巧音
25643038,垃圾
2849,古巨基
87878,所谓爱情
2116,陈奕迅
31234194,时代曲(Live)
3076,黄秋生
93994,幸福摩天轮
9621,王菲
300195,迷路
6475,张亚东
191351,只爱陌生人
4721,朴树
139348,来不及
8323,雷光夏
253965,清晨旅行
7217,陈绮贞
209238,太多
2514,蛋堡
27533219,史诗
5354,伍佰
27867389,白鸽
11954,金门王与李炳辉
361036,流浪到淡水
6886,钟兴民
204151,河堤上的傻瓜
6459,张雨生
187747,河
9274,苏芮
288702,变
3686,罗大佑
108948,家，太远了
11371,达明一派
351660,晚节不保
8512,卢凯彤
433018715,卡带
13579,自然卷
394672,How much
2738,方大同
82190,三人游
9940,徐佳莹
407002483,浪费
7216,陈珊妮
209311,来不及
10557,张悬
326702,我想你要走了
896260777,"B面第一首 ""非主打""备胎的忧伤"
14168794,紫川秀还是卢云
1195028,鹿先森乐队
38576323,春风十里
5438,王建房
28193075,在人间
6731,赵雷
202373,南方姑娘
6731,赵雷
436514312,成都
5073,宋冬野
27646199,斑马，斑马
5073,宋冬野
27646205,安和桥
5073,宋冬野
27646198,董小姐
5781,薛之谦
415792881,刚刚好
5781,薛之谦
412902689,初学者
5781,薛之谦
169137,我知道你都知道
5781,薛之谦
169185,认真的雪
5781,薛之谦
468517654,动物世界
5781,薛之谦
27955658,方圆几里
5781,薛之谦
27890306,意外
5781,薛之谦
32192436,绅士
5781,薛之谦
27955653,你还要我怎样
5781,薛之谦
471385043,暧昧
5781,薛之谦
32507038,演员
3681,李志
26508186,天空之城
3681,李志
26508242,你离开了南京，从此没有人和我说话
3681,李志
25867002,关于郑州的记忆
2116,陈奕迅
64599,明年今日(Live) - live
2116,陈奕迅
65766,富士山下
3684,林俊杰
25727803,修炼爱情
5001,简弘亦
406086090,出卖
5001,简弘亦
425295025,魔鬼中的天使 
1158100,留声玩具
38574742,胸大的姑娘
899011321,熬过了异地恋 你会有个家的
368175037,DJ顾念晨
1159045,齐一
500913929,生命中的时光
4292,李荣浩
502242110,歌谣
10473,袁娅维
491695528,问情
5770,许巍
167975,曾经的你
12977,逃跑计划
25706282,夜空中最亮的星
4292,李荣浩
133998,老街
3684,林俊杰
37196629,不为谁而作的歌
9272,孙燕姿
28283346,尚好的青春
4292,李荣浩
134000,小黄
3681,李志
26508186,天空之城
12977,逃跑计划
25706279,一万次悲伤
6452,周杰伦
185924,一路向北
5347,汪峰
156056,青春
2738,方大同
28029104,红豆
10559,张惠妹
326784,我最亲爱的
7219,蔡依林
210050,做一天的你
4292,李荣浩
493631465,裙姊
1159045,齐一
35476049,这个年纪
7896,黄小琥
239159,重来
7214,蔡健雅
209121,陌生人
4292,李荣浩
486323960,就这样
3684,林俊杰
108134,学不会
3682,老狼
108098,北京的冬天
9272,孙燕姿
287035,遇见
3682,老狼
9668,王婧
108103,想把我唱给你听
11359,达达
350838,南方
5768,萧敬腾
167921,我怀念的
9272,孙燕姿
287719,开始懂了
4292,李荣浩
479223381,嗯
8325,梁静茹
25640778,会呼吸的痛
5770,许巍
168097,漫步
7891,韩红
2116,陈奕迅
31877628,十年(Live)
898696182,应一场老景，念一段旧情
567162427,极品主题曲
17889857,徐良
292366539,Abe晴明
283413472,可尼晏
95142402,扥你
82240020,炽热白焰丶
783819,掌柜阿峻
484230760,王江波啊
3425937,华纳音乐
id,name
12602584,张逸杰
504215859,我多么爱你
12604009,白鹿
502691520,小的听令
7866,龚淑均
2616,丁少华
501133783,清风来过
12616439,王彦霖
503853540,白桦林
4721,朴树
12114023,幂雅
459062484,可能
12091053,吴恒
440207346,昂贵的眼泪
139359,且听风吟
6488,张过年
192335,世界
1058228,陈鸿宇
399340140,来信
1190161,杨奇煜
504017477,隐形超人
4171,刘昊霖
448339199,孤独及其所创造的
173002,张玮玮和郭龙
26494698,米店
3681,李志
101990,The Cardigans
5538,汪苏泷
498555901,I'll Be There
0,VERA
505451609,Loving U
5001,简弘亦
458995642,反派
12364052,查杰
471566347,何求
26522011,米店
13529,衣湿乐队
28605004,米店
5073,宋冬野
27646203,卡比巴拉的海
3713,刘东明
26343176,倒计时
21948077,Communication
8336,林忆莲
255858,词不达意
94968,Joan Jett &amp; the Blackhearts
4132379,I Hate Myself For Loving You
12054395,熊梓淇
415792737,月光诀
12041069,李宏毅
936007,李明霖
462688623,恶魔的爱
12042046,牛骏峰
3688,刘欢
109291,喂鸡
0,雪姨
27906826,你有本事抢男人
1047088,小魂
34167730,咋啦大妈
3691,刘德华
110146,我恨我痴心
46148,Warren Smith
5136422,Ubangi Stomp
3699,李克勤
451991290,暗算
12000097,许魏洲
12164075,黄景瑜
404182775,海若有因
0,吴燕菁
499222442,爱你也不差
980113,宁桓宇
499222445,等待爱
11974115,邢菲
453268175,我会永远爱坐在我对面的男生
20878,ONE OK ROCK
453185041,One Way Ticket
21132,RADWIMPS
28095557,五月の蝿
11760,后海大鲨鱼
115569,护花使者
89365,Coldplay
17177324,Yellow
6458,郑钧
186683,流星
1141008,徐乐同
441116618,不知不觉
12054395,熊梓淇
482386036,战火荒烟
11097,By2
454438660,念念
797348,赵奕欢
500684368,Tomorrow
5771,许嵩
27510434,猛犸
5767,谢天笑
167597,再次来临
12971,痛仰乐队
381825,公路之歌
6458,郑钧
33004400,毒蘑菇
12877,丝绒公路
136782,Fools Garden
27180681,Lemon Tree
9275,苏慧伦
28167477,Lemon Tree (Live)
101982,The Cranberries
4330110,Dreams
428095913,江湖 
226351,王滔
437856462,原来我以为
12457016,安悦溪
12091079,郑业成
494865914,专属爱情
784453,刘思涵
380683,只为灿烂的瞬间
99989,Sum 41
4278398,The Hell Song
93187,Green Day
18127593,Holiday (Album Version)
88150,Blur
9621,王菲
68350,梦中人
74613,Sophie Zelmani
3404770,Going Home
9621,王菲
299258,乘客
31247,David Usher
468817106,梦
5768,萧敬腾
402073082,我的大学
5781,薛之谦
464009783,刚刚好
6472,张杰
445845062,Everything Will Say Goodbye
12000097,许魏洲
404184825,慢慢走
3951467,Song 2
98110,Oasis
17822820,Supersonic
99992,Suede
4279267,Beautiful Ones
102028,The Script
19542376,Breakeven
5770,许巍
167880,像风一样自由
22215518,Black Black Heart
3065,黄立行
8326,刘若英
92993,分开旅行
